rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2850.0,-77.49019607843137,13.490196078431373,-64.0,60.06,-15.51,-5.77
2850.05,-93.49019607843137,62.490196078431374,-95.0,66.71,-11.8,-10.49
2850.1,-29.49019607843137,62.490196078431374,-49.0,90.05,2.05,-7.66
2850.15,-13.490196078431373,46.490196078431374,-203.0,43.26,-3.71,-9.62
2850.2,-188.49019607843138,-149.50980392156862,-95.0,38.74,-0.91,-1.08
2850.25,-140.49019607843138,-2.5098039215686274,-141.0,36.08,-1.96,0.07
2850.3,-140.49019607843138,-84.50980392156863,-126.0,12.77,2.79,-0.9
2850.35,-204.49019607843138,-84.50980392156863,-218.0,6.33,2.61,1.26
2850.4,-124.49019607843137,-35.509803921568626,-279.0,15.75,0.3,2.24
2850.45,-77.49019607843137,13.490196078431373,-218.0,15.08,-1.82,2.03
2850.5,-108.49019607843137,-51.509803921568626,-218.0,0.03,-2.1,1.89
2850.55,-124.49019607843137,-84.50980392156863,-249.0,-16.23,1.95,2.48
2850.6,-124.49019607843137,-51.509803921568626,-295.0,-35.13,-0.67,4.9
2850.65,-108.49019607843137,-51.509803921568626,-172.0,-85.85,-5.53,4.69
2850.7,-124.49019607843137,-149.50980392156862,-110.0,-101.07,0.16,6.4
2850.75,-156.49019607843138,-84.50980392156863,-172.0,-85.29,7.48,11.06
2850.8,-108.49019607843137,46.490196078431374,-110.0,-48.54,9.82,9.8
2850.85,-61.490196078431374,79.49019607843137,-95.0,-28.9,10.63,3.39
2850.9,-61.490196078431374,13.490196078431373,-33.0,-24.46,9.68,6.02
2850.95,-77.49019607843137,62.490196078431374,-64.0,-25.3,10.14,0.8
2851.0,-93.49019607843137,46.490196078431374,-33.0,-16.3,9.68,5.42
2851.05,-77.49019607843137,46.490196078431374,-18.0,-4.86,7.62,6.89
2851.1,-93.49019607843137,62.490196078431374,-79.0,-12.98,7.37,9.87
2851.15,-13.490196078431373,30.49019607843137,-18.0,7.31,2.72,9.03
2851.2,18.50980392156863,79.49019607843137,12.0,-0.34,0.34,0.94
2851.25,-13.490196078431373,-18.50980392156863,-3.0,2.45,-4.31,-0.2
2851.3,-13.490196078431373,95.49019607843137,-33.0,25.9,-11.41,-3.21
2851.35,-29.49019607843137,62.490196078431374,-3.0,20.96,-9.56,-11.02
2851.4,-45.490196078431374,13.490196078431373,-49.0,62.26,-4.97,-11.82
2851.45,-77.49019607843137,128.49019607843138,-110.0,57.08,-8.23,-3.04
2851.5,-140.49019607843138,79.49019607843137,-126.0,41.09,-13.79,-15.32
2851.55,-61.490196078431374,-35.509803921568626,-18.0,72.38,-21.21,-15.88
2851.6,-108.49019607843137,30.49019607843137,-64.0,37.2,-17.22,-11.02
2851.65,-140.49019607843138,-51.509803921568626,-126.0,44.55,-13.58,-10.6
2851.7,-156.49019607843138,-2.5098039215686274,-156.0,29.19,-10.71,-7.94
2851.75,-156.49019607843138,-84.50980392156863,-141.0,20.26,-4.27,-7.34
2851.8,-140.49019607843138,-51.509803921568626,-203.0,11.41,-0.74,-1.81
2851.85,-156.49019607843138,-35.509803921568626,-203.0,-1.6,6.78,1.47
2851.9,-172.49019607843138,-84.50980392156863,-187.0,-12.45,7.72,2.55
2851.95,-140.49019607843138,-100.50980392156863,-141.0,-29.08,14.02,3.85
2852.0,-156.49019607843138,-67.50980392156863,-218.0,-84.1,13.74,17.81
2852.05,-204.49019607843138,-116.50980392156863,-110.0,-90.96,16.96,21.31
2852.1,-188.49019607843138,-116.50980392156863,-64.0,-103.98,21.09,19.67
2852.15,-124.49019607843137,-67.50980392156863,-95.0,-58.93,17.42,15.82
2852.2,-45.490196078431374,111.49019607843137,-110.0,-37.93,11.82,10.99
2852.25,-29.49019607843137,62.490196078431374,-49.0,-30.55,7.34,9.69
2852.3,-77.49019607843137,13.490196078431373,-18.0,-26.07,10.31,9.31
2852.35,-93.49019607843137,62.490196078431374,12.0,-18.89,9.16,9.9
2852.4,-93.49019607843137,62.490196078431374,12.0,-17.63,6.22,7.35
2852.45,-45.490196078431374,62.490196078431374,12.0,-7.41,2.51,4.23
2852.5,2.5098039215686274,62.490196078431374,43.0,-2.86,-1.47,0.87
2852.55,-45.490196078431374,79.49019607843137,58.0,-2.48,-2.0,-2.13
2852.6,-61.490196078431374,30.49019607843137,27.0,6.51,-4.24,-2.69
2852.65,-45.490196078431374,62.490196078431374,43.0,18.3,-7.07,0.31
2852.7,-61.490196078431374,95.49019607843137,43.0,31.57,-11.31,-3.18
2852.75,-13.490196078431373,62.490196078431374,43.0,25.3,-11.8,-5.31
2852.8,-13.490196078431373,46.490196078431374,-18.0,6.26,-7.53,-0.87
2852.85,-77.49019607843137,46.490196078431374,-3.0,17.22,-13.9,-0.55
2852.9,-61.490196078431374,62.490196078431374,43.0,38.25,-13.58,-3.63
2852.95,-13.490196078431373,-18.50980392156863,89.0,79.52,-17.78,-3.07
2853.0,-61.490196078431374,144.49019607843138,-18.0,79.06,-17.43,-5.8
2853.05,-45.490196078431374,95.49019607843137,-95.0,60.23,-12.18,-7.87
2853.1,-61.490196078431374,-2.5098039215686274,-110.0,56.98,-13.16,-11.61
2853.15,-156.49019607843138,-51.509803921568626,-64.0,40.25,-8.89,-6.71
2853.2,-124.49019607843137,-35.509803921568626,-110.0,36.99,-5.18,-1.74
