rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3816.0,145.50980392156862,101.0,313.01960784313724,10.82,15.08,-10.81
3816.05,113.50980392156863,150.0,267.01960784313724,-2.82,10.49,25.33
3816.1,177.50980392156862,52.0,-313.4901960784314,-19.9,8.43,10.53
3816.15,161.50980392156862,68.0,-313.4901960784314,-35.86,14.83,24.74
3816.2,177.50980392156862,150.0,313.01960784313724,-3.66,2.65,-6.65
3816.25,161.50980392156862,-78.0,313.01960784313724,-17.87,3.84,-3.01
3816.3,-250.50980392156862,-72.49019607843137,-283.4901960784314,-27.21,5.28,7.45
3816.35,288.5098039215686,95.49019607843137,-298.4901960784314,-24.1,-6.86,6.01
3816.4,238.52941176470588,-187.01960784313727,-283.4901960784314,-31.48,-20.26,3.39
3816.45,-290.0,-258.0,-267.4901960784314,-21.51,-25.3,-6.26
3816.5,288.5098039215686,68.0,313.01960784313724,-39.43,-30.73,7.17
3816.55,152.01960784313727,-253.01960784313727,-267.4901960784314,-44.33,-30.87,-3.25
3816.6,320.5098039215686,-258.0,236.01960784313727,-25.29,-23.34,-22.22
3816.65,281.0,-258.0,144.01960784313727,-17.03,-12.35,-28.91
3816.7,295.01960784313724,-155.01960784313727,190.01960784313727,-10.03,-10.5,-43.96
3816.75,-108.49019607843137,166.0,298.01960784313724,-15.31,-12.21,-48.09
3816.8,-218.50980392156862,25.50980392156863,313.01960784313724,-36.45,-7.8,-58.38
3816.85,-267.4901960784314,46.490196078431374,282.01960784313724,-20.98,-5.07,-50.54
3816.9,247.01960784313727,-45.0,-298.4901960784314,-20.04,-12.18,-36.89
3816.95,90.0,243.01960784313727,-236.49019607843138,-9.4,-9.2,-33.07
3817.0,184.01960784313727,166.0,-252.49019607843138,-11.25,-10.78,-5.49
3817.05,-70.98039215686275,232.0,-267.4901960784314,-20.88,-11.51,28.27
3817.1,-52.0,-127.0,-175.49019607843138,2.74,-12.53,60.89
3817.15,152.01960784313727,-155.01960784313727,-98.49019607843137,23.0,-9.52,32.72
3817.2,79.52941176470588,302.98039215686276,-221.49019607843138,-5.9,-19.67,45.11
3817.25,-108.49019607843137,-220.01960784313727,-206.49019607843138,12.47,-21.14,37.72
3817.3,-220.49019607843138,171.98039215686273,206.01960784313727,-14.05,-6.44,26.17
3817.35,-6.980392156862745,62.490196078431374,206.01960784313727,-14.44,-4.65,13.29
3817.4,-6.980392156862745,-35.509803921568626,140.52941176470588,-21.37,-5.42,-5.21
3817.45,200.01960784313727,-116.50980392156863,-24.980392156862745,-13.88,-8.43,-22.92
3817.5,136.01960784313727,-318.01960784313724,-206.49019607843138,-19.09,-9.94,-31.46
3817.55,-299.4901960784314,-89.01960784313725,39.509803921568626,-19.93,-8.36,-34.51
3817.6,-93.49019607843137,-89.01960784313725,-237.49019607843138,-10.48,-10.71,-27.44
3817.65,161.50980392156862,-57.01960784313726,-252.49019607843138,13.48,-15.5,-15.47
3817.7,288.5098039215686,-138.01960784313727,116.50980392156863,17.82,-18.09,-6.47
3817.75,193.50980392156862,-155.01960784313727,-36.490196078431374,-8.0,-21.0,-13.75
3817.8,145.50980392156862,57.98039215686274,-98.49019607843137,-14.23,-18.09,-38.18
3817.85,-229.98039215686273,313.47058823529414,101.50980392156863,-47.48,5.87,-112.66
3817.9,152.01960784313727,-67.50980392156863,70.50980392156863,-139.56,24.74,-181.47
3817.95,163.49019607843138,47.01960784313726,252.01960784313727,-219.19,52.81,-232.4
3818.0,-68.0,166.0,-95.0,-318.27,59.07,-222.32
3818.05,295.01960784313724,-187.01960784313727,239.50980392156862,280.07,26.21,-190.19
