rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2326.1,-320.01960784313724,-94.0,113.01960784313725,65.26,4.73,73.47
2326.15,-123.50980392156863,318.98039215686276,-107.50980392156863,-90.31,-21.86,30.81
2326.2,-88.52941176470588,-83.98039215686275,138.49019607843138,-25.49,-13.88,-17.31
2326.25,-305.01960784313724,276.01960784313724,39.509803921568626,83.91,18.98,3.33
2326.3,-116.0,-24.019607843137255,-261.5098039215686,-90.94,25.49,16.07
2326.35,290.4901960784314,139.50980392156862,-242.01960784313727,-48.34,-4.29,9.21
2326.4,283.98039215686276,63.01960784313726,224.50980392156862,-94.33,9.14,1.55
2326.45,194.49019607843138,-263.5098039215686,-295.0,-97.06,-4.67,13.52
2326.5,297.0,-296.5098039215686,150.0,-17.68,24.44,3.4
2326.55,6.470588235294118,-154.49019607843138,-83.49019607843137,-0.22,2.95,-26.06
2326.6,258.4901960784314,-45.0,-33.0,5.58,-10.97,-56.09
2326.65,313.0,13.490196078431373,-199.50980392156862,-3.79,-27.67,-83.32
2326.7,-161.01960784313727,-301.4901960784314,166.0,57.1,-42.75,-48.74
2326.75,-161.01960784313727,9.509803921568627,-172.0,47.16,2.46,6.52
2326.8,74.0,-171.01960784313727,-310.0,-92.17,-2.78,66.75
2326.85,-170.50980392156862,150.0,286.5098039215686,-243.5,75.5,53.21
2326.9,-263.52941176470586,308.01960784313724,-313.4901960784314,16.71,-0.47,32.52
2326.95,115.49019607843137,57.98039215686274,-261.5098039215686,120.56,-33.55,-7.51
2327.0,-27.50980392156863,-62.0,104.0,-133.71,8.27,-21.68
2327.05,-177.01960784313727,-209.47058823529412,-95.0,-19.19,-6.7,-34.39
2327.1,306.4901960784314,-198.50980392156862,27.0,-55.41,-3.97,17.26
2327.15,-3.019607843137255,-318.01960784313724,221.01960784313727,32.74,14.95,-14.51
2327.2,-130.01960784313727,-296.5098039215686,-110.0,59.76,-5.44,18.87
2327.25,-241.01960784313727,297.0,-141.0,-28.43,17.51,-12.44
2327.3,242.49019607843138,156.50980392156862,-187.0,57.14,3.02,11.8
2327.35,178.49019607843138,303.5098039215686,-169.50980392156862,2.15,0.18,-7.44
2327.4,242.49019607843138,270.5098039215686,43.0,-77.25,-24.41,-16.57
2327.45,-241.01960784313727,-258.0,166.0,-28.5,5.19,17.68
2327.5,226.49019607843138,-62.0,-49.0,-121.32,-18.11,37.04
2327.55,-43.509803921568626,-204.01960784313727,-203.0,-156.11,-8.42,16.07
2327.6,-289.01960784313724,276.01960784313724,-264.0,-43.62,-7.05,58.35
2327.65,102.47058823529412,74.50980392156863,178.50980392156862,-117.58,-36.21,70.53
2327.7,-120.52941176470588,270.5098039215686,-79.0,-131.85,-36.45,54.68
2327.75,194.49019607843138,-127.0,-141.0,-54.36,-14.3,33.78
2327.8,-195.0,-116.50980392156863,-80.0,-81.98,-5.62,23.07
2327.85,-84.0,-296.5098039215686,-276.5098039215686,-39.7,-8.84,22.51
2327.9,-154.50980392156862,-274.0,43.0,-70.39,-0.65,7.32
2327.95,-215.52941176470588,-252.49019607843138,163.50980392156862,49.33,-81.53,-23.54
2328.0,245.47058823529412,-187.49019607843138,21.019607843137255,114.78,-124.69,-27.49
2328.05,54.470588235294116,264.0,-40.98039215686274,216.32,-273.58,-96.41
2328.1,213.47058823529412,133.0,-267.4901960784314,254.64,-293.63,-235.95
2328.15,194.49019607843138,133.0,-258.01960784313724,-14.82,-154.19,-258.14
2328.2,-22.980392156862745,139.50980392156862,200.49019607843138,-207.49,54.19,-79.36
2328.25,81.50980392156863,-268.4901960784314,209.50980392156862,66.03,173.99,46.73
2328.3,265.0,303.5098039215686,175.01960784313727,217.85,-267.83,158.14
2328.35,-266.5098039215686,269.98039215686276,298.01960784313724,-314.3,186.0,158.14
2328.4,197.47058823529412,122.98039215686275,-67.49019607843137,64.03,-131.65,-38.59
2328.45,-206.0392156862745,-247.45098039215685,-81.03921568627452,142.54,-43.49,-170.54
2328.5,-286.03921568627453,-182.45098039215685,30.45098039215686,-115.89,66.68,-66.24
2328.55,-59.509803921568626,-111.0,-135.01960784313727,-10.12,54.01,12.47
2328.6,-66.01960784313725,-219.49019607843138,-110.0,-90.59,67.49,30.81
2328.65,-218.50980392156862,31.019607843137255,-295.0,46.71,19.26,18.42
2328.7,92.98039215686275,-94.0,166.0,5.51,20.76,3.75
2328.75,12.980392156862745,172.50980392156862,-92.50980392156863,-27.1,28.29,12.19
2328.8,-43.509803921568626,-45.0,-52.490196078431374,-28.71,4.28,-18.71
2328.85,-289.01960784313724,9.509803921568627,58.0,63.22,-38.1,-8.38
2328.9,-114.01960784313725,-84.50980392156863,-249.0,-114.84,17.12,-7.05
2328.95,258.4901960784314,41.509803921568626,9.509803921568627,-71.55,24.61,-3.1
2329.0,67.49019607843137,-274.0,120.0,61.65,-31.97,-31.38
2329.05,-209.01960784313727,264.0,227.0,-5.99,4.14,-19.23
2329.1,115.49019607843137,-29.0,-280.0,-29.69,-10.59,10.37
2329.15,178.49019607843138,-263.5098039215686,116.50980392156863,-49.25,-6.98,25.7
2329.2,306.4901960784314,258.4901960784314,267.01960784313724,-31.33,27.73,46.7
2329.25,-146.01960784313727,-214.50980392156862,-209.98039215686273,-33.61,4.77,-3.94
2329.3,-177.01960784313727,-231.50980392156862,190.01960784313727,97.81,-16.78,-24.76
2329.35,-34.01960784313726,-45.0,153.49019607843138,0.02,12.57,-73.03
2329.4,-289.01960784313724,259.01960784313724,-258.01960784313724,-83.07,-3.66,-27.32
2329.45,-209.01960784313727,227.01960784313727,-181.01960784313727,-247.15,-13.07,-23.89
2329.5,210.49019607843138,286.03921568627453,246.49019607843138,-227.89,-2.71,37.74
2329.55,-36.0,-214.98039215686273,-46.509803921568626,-88.7,6.69,34.62
2329.6,-183.52941176470588,-8.019607843137255,132.50980392156862,-180.12,21.92,74.59
2329.65,187.98039215686273,8.980392156862745,163.50980392156862,160.0,-55.98,111.1
2329.7,-215.52941176470588,24.980392156862745,-221.49019607843138,-20.59,-7.96,46.45
2329.75,265.0,275.54901960784315,221.01960784313727,92.31,-10.2,-59.87
2329.8,90.0,313.52941176470586,-107.50980392156863,89.9,-124.65,-201.06
2329.85,-50.01960784313726,-45.0,56.96078431372549,39.88,-275.75,-270.39
2329.9,140.98039215686273,122.98039215686275,76.49019607843137,43.87,279.97,277.03
2329.95,-209.01960784313727,90.50980392156863,-201.9607843137255,-136.96,-273.23,256.69
2330.0,161.50980392156862,-29.0,17.529411764705884,-86.84,243.92,246.68
2330.05,51.490196078431374,-187.01960784313727,-156.0,-148.3,157.64,224.21
2330.1,-75.50980392156863,-296.5098039215686,-203.0,-98.35,-242.88,-277.25
2330.15,-259.0,-209.0,72.96078431372548,-203.95,-67.11,-88.71
2330.2,233.0,-57.01960784313726,-175.49019607843138,-50.27,-91.58,93.77
2330.25,-77.49019607843137,-231.0392156862745,77.49019607843137,-103.19,93.63,25.28
2330.3,-243.0,-269.01960784313724,-160.49019607843138,-9.6,24.93,-63.96
2330.35,15.529411764705882,259.01960784313724,129.01960784313727,21.75,18.21,-95.22
2330.4,-283.4901960784314,139.50980392156862,-153.50980392156862,41.84,-27.35,53.21
2330.45,-20.0,-106.01960784313725,58.0,-10.86,70.78,-71.84
2330.5,216.01960784313727,123.50980392156863,316.5098039215686,21.82,-74.5,-92.66
2330.55,253.52941176470588,84.0,181.0,10.41,-123.74,-101.97
2330.6,216.01960784313727,254.50980392156862,-227.01960784313727,77.36,-63.4,6.41
2330.65,-188.49019607843138,-182.50980392156862,193.50980392156862,-82.36,60.91,-44.43
2330.7,272.5098039215686,-94.0,144.01960784313727,98.4,-18.43,-106.63
2330.75,104.01960784313725,25.50980392156863,304.0,57.21,-101.55,-129.38
2330.8,-260.98039215686276,177.49019607843138,-73.01960784313725,50.59,-15.7,23.49
2330.85,216.01960784313727,144.49019607843138,316.5098039215686,92.48,118.87,50.41
2330.9,145.50980392156862,112.01960784313725,94.52941176470588,-102.77,146.24,32.84
2330.95,247.01960784313727,52.0,-61.509803921568626,9.99,87.72,52.44
2331.0,-117.98039215686275,-23.49019607843137,-184.50980392156862,88.04,33.22,29.93
2331.05,-181.98039215686273,270.5098039215686,-92.50980392156863,-190.06,98.15,-46.43
2331.1,-54.98039215686274,308.01960784313724,43.0,47.37,190.97,97.45
2331.15,311.01960784313724,150.0,291.03921568627453,101.41,270.87,57.16
2331.2,58.0,62.490196078431374,-132.98039215686273,42.89,246.2,179.42
2331.25,2.5098039215686274,-236.01960784313727,-126.0,30.85,302.02,143.68
2331.3,41.01960784313726,199.0,-249.0,-49.74,-323.83,157.89
2331.35,120.01960784313725,-45.0,21.019607843137255,22.94,-282.81,182.01
2331.4,168.01960784313727,-274.0,-255.98039215686273,124.26,-204.17,221.38
2331.45,9.019607843137255,-296.5098039215686,316.5098039215686,-126.43,-193.63,300.52
2331.5,18.50980392156863,-192.0,-178.98039215686273,193.67,290.82,-291.25
2331.55,-43.509803921568626,150.0,175.01960784313727,-120.55,-171.97,78.9
2331.6,-6.549019607843137,-274.47058823529414,179.9607843137255,2.29,69.55,47.05
2331.65,104.01960784313725,199.52941176470588,-172.0,-30.63,76.27,-39.22
2331.7,314.98039215686276,178.01960784313727,43.0,62.56,-21.19,-84.23
2331.75,163.49019607843138,-285.4901960784314,166.0,160.0,103.89,-17.97
2331.8,313.0,303.5098039215686,-156.0,44.99,-31.55,-45.34
2331.85,210.49019607843138,145.01960784313727,-203.0,65.25,31.58,11.66
2331.9,42.0,264.0,89.0,22.77,4.03,21.39
2331.95,19.49019607843137,-252.49019607843138,12.0,22.0,16.25,16.18
2332.0,155.98039215686273,-165.50980392156862,86.50980392156863,84.89,21.25,32.21
2332.05,67.49019607843137,215.0,-233.0,72.96,-6.35,0.99
2332.1,203.98039215686273,270.5098039215686,304.0,-0.11,-19.02,-10.41
2332.15,51.490196078431374,-89.49019607843137,289.0,-43.41,-11.99,-21.93
2332.2,226.49019607843138,-56.490196078431374,-110.0,-54.33,22.79,-9.5
2332.25,83.49019607843137,-241.0,-295.0,46.67,0.53,-25.43
2332.3,274.4901960784314,133.0,58.0,97.07,-13.32,-5.44
2332.35,-98.01960784313725,258.4901960784314,-203.0,-4.84,-17.2,-10.94
2332.4,258.4901960784314,-192.0,-18.0,-33.26,20.48,-11.64
2332.45,4.490196078431373,264.0,-280.0,-49.29,-37.29,2.0
2332.5,210.49019607843138,62.490196078431374,-279.0,-66.33,42.01,60.35
2332.55,194.49019607843138,160.49019607843138,-301.98039215686276,-124.85,56.25,14.22
2332.6,-241.01960784313727,90.50980392156863,-193.98039215686273,115.1,-29.77,-23.96
2332.65,108.98039215686275,-2.5098039215686274,30.49019607843137,-14.26,4.87,-57.87
2332.7,-225.01960784313727,-56.490196078431374,-269.52941176470586,-121.32,1.23,-40.44
2332.75,-98.01960784313725,199.52941176470588,107.49019607843137,-101.68,-48.88,-31.66
2332.8,-273.01960784313724,-241.47058823529412,76.49019607843137,-266.32,-12.02,49.85
2332.85,58.0,182.52941176470588,-15.509803921568627,-88.03,-8.45,29.62
2332.9,44.98039215686274,-187.01960784313727,-249.0,-130.21,-12.48,52.19
2332.95,-120.52941176470588,8.980392156862745,-110.0,143.55,-33.72,87.44
2333.0,187.98039215686273,187.98039215686273,129.01960784313727,94.94,-0.23,51.7
2333.05,-107.50980392156863,-164.98039215686273,236.01960784313727,43.38,-34.07,-44.99
2333.1,58.0,-274.47058823529414,-273.01960784313724,20.84,-66.24,-213.69
2333.15,-139.50980392156862,-236.49019607843138,241.9607843137255,77.75,-310.4,-198.12
2333.2,277.47058823529414,134.47058823529412,-315.52941176470586,198.67,241.33,268.87
2333.25,274.4901960784314,9.509803921568627,1.5294117647058822,-229.89,-315.44,-316.52
2333.3,-20.0,-285.4901960784314,-198.47058823529412,18.01,311.08,261.56
2333.35,138.0,-187.01960784313727,-70.98039215686275,-104.83,254.03,-314.56
2333.4,281.0,133.0,-249.0,84.64,182.35,-228.6
2333.45,-215.52941176470588,177.49019607843138,-310.0,111.84,-189.51,-127.77
2333.5,-306.0,237.50980392156862,61.490196078431374,-80.54,-191.29,14.43
2333.55,-165.98039215686273,52.470588235294116,-83.49019607843137,-133.78,0.57,106.13
2333.6,-6.980392156862745,122.98039215686275,-64.0,6.32,41.52,-76.28
2333.65,311.01960784313724,319.03921568627453,175.01960784313727,-179.59,33.89,-31.62
2333.7,-86.98039215686275,-78.0,-203.0,-83.66,14.22,-52.97
2333.75,208.50980392156862,-45.0,-184.50980392156862,-61.36,65.53,-89.2
2333.8,-252.49019607843138,-154.49019607843138,-237.49019607843138,32.71,-78.0,-79.68
2333.85,-308.98039215686276,-62.0,92.49019607843137,-127.34,-76.6,-124.23
2333.9,-283.4901960784314,270.5098039215686,200.49019607843138,74.53,-62.67,-61.37
2333.95,136.01960784313727,232.0,-172.0,94.2,60.63,108.82
2334.0,-147.0,-127.52941176470588,-113.49019607843137,12.69,30.32,-4.46
2334.05,-165.98039215686273,172.50980392156862,-261.5098039215686,62.7,-62.81,-73.1
2334.1,285.52941176470586,303.5098039215686,107.49019607843137,41.25,-93.71,-66.9
2334.15,88.01960784313725,232.0,46.490196078431374,33.2,-53.92,-61.09
2334.2,65.50980392156863,-263.5098039215686,86.50980392156863,104.49,-33.55,-107.78
2334.25,295.01960784313724,-78.0,147.50980392156862,-45.47,-35.44,-105.61
2334.3,-165.98039215686273,243.01960784313727,-184.50980392156862,61.3,-32.57,59.23
2334.35,288.5098039215686,62.490196078431374,138.49019607843138,-240.53,67.91,116.31
2334.4,-108.49019607843137,57.98039215686274,-52.490196078431374,126.54,132.2,60.24
2334.45,41.01960784313726,308.01960784313724,-209.98039215686273,53.81,163.04,26.78
2334.5,9.019607843137255,84.0,193.50980392156862,-14.04,254.21,131.47
2334.55,-156.49019607843138,-57.01960784313726,239.50980392156862,98.93,193.42,195.27
2334.6,129.50980392156862,-285.01960784313724,-203.0,-144.8,196.32,179.0
2334.65,-308.98039215686276,144.49019607843138,-70.98039215686275,-5.68,204.79,186.73
2334.7,-124.49019607843137,227.01960784313727,129.01960784313727,130.6,250.75,92.51
2334.75,272.5098039215686,-285.4901960784314,24.50980392156863,93.92,-291.39,-11.99
2334.8,65.50980392156863,-72.49019607843137,319.0,73.24,-297.09,41.87
2334.85,247.01960784313727,275.4901960784314,-6.490196078431373,-109.84,-283.37,245.15
2334.9,-68.0,220.98039215686273,-255.98039215686273,-258.52,-195.94,-269.09
2334.95,27.0,226.49019607843138,-6.490196078431373,-84.48,146.1,84.71
2335.0,299.98039215686276,-290.0,-18.0,101.83,74.87,132.2
2335.05,-202.50980392156862,269.98039215686276,-209.98039215686273,168.61,19.54,60.66
2335.1,-68.0,-66.98039215686275,292.4901960784314,-8.51,147.32,65.63
2335.15,258.4901960784314,-18.50980392156863,239.50980392156862,61.02,-116.32,-59.45
2335.2,60.98039215686274,-203.9607843137255,-15.509803921568627,95.95,45.68,58.74
2335.25,54.470588235294116,276.01960784313724,-199.50980392156862,-2.81,67.66,-0.61
2335.3,28.980392156862745,145.01960784313727,227.0,79.15,2.77,16.63
2335.35,235.98039215686273,-274.0,86.50980392156863,-34.94,45.26,-0.33
2335.4,274.4901960784314,292.01960784313724,-258.01960784313724,82.79,19.5,57.69
2335.45,140.98039215686273,-285.01960784313724,-129.49019607843138,67.81,17.72,30.49
2335.5,108.98039215686275,-143.0,132.50980392156862,87.13,20.41,20.73
2335.55,210.49019607843138,-111.0,-310.0,24.73,-24.1,-13.49
2335.6,108.98039215686275,-258.0,15.490196078431373,-26.68,-32.67,-4.5
2335.65,-305.01960784313724,-78.0,104.0,-16.04,-28.93,-11.39
2335.7,258.4901960784314,-192.0,209.50980392156862,31.45,-3.1,-29.21
2335.75,67.49019607843137,123.50980392156863,24.50980392156863,48.28,13.03,-21.61
2335.8,210.49019607843138,101.0,-233.0,32.63,-4.25,-2.01
2335.85,306.4901960784314,95.49019607843137,-172.0,-15.03,2.77,6.2
2335.9,-320.01960784313724,281.0,-172.0,-23.15,18.28,-0.82
2335.95,19.49019607843137,248.0,-218.0,-89.12,-11.15,15.34
2336.0,-98.01960784313725,258.4901960784314,-52.490196078431374,-29.06,11.59,54.29
2336.05,115.49019607843137,150.0,-67.49019607843137,-45.4,51.39,-0.93
2336.1,-193.01960784313727,117.0,-290.47058823529414,83.67,-31.94,-32.11
2336.15,155.98039215686273,58.509803921568626,200.49019607843138,-1.9,-13.56,-75.48
2336.2,-98.01960784313725,58.509803921568626,234.98039215686273,-135.42,-7.54,-27.91
2336.25,-34.01960784313726,96.01960784313725,-119.01960784313725,-38.23,-60.08,-29.42
2336.3,-320.01960784313724,215.52941176470588,61.490196078431374,-228.67,-6.81,30.35
2336.35,58.0,166.52941176470588,-273.01960784313724,-161.95,16.49,-10.55
2336.4,274.4901960784314,68.0,304.0,-16.57,13.97,62.13
2336.45,203.98039215686273,8.980392156862745,-52.490196078431374,-111.66,27.52,81.84
2336.5,-98.01960784313725,144.49019607843138,82.01960784313725,221.15,-72.54,121.32
2336.55,203.98039215686273,-318.01960784313724,163.50980392156862,104.81,-34.81,56.67
2336.6,217.0,172.0392156862745,104.0,-14.5,41.2,-52.55
2336.65,-211.0,-127.47058823529412,-135.01960784313727,28.26,-68.23,-180.13
2336.7,-193.01960784313727,-258.0,118.96078431372548,159.27,306.04,-257.65
2336.75,-215.52941176470588,-8.019607843137255,-58.01960784313726,165.25,258.16,-243.55
2336.8,-225.01960784313727,-62.0,232.52941176470588,245.61,-240.4,-247.01
2336.85,34.509803921568626,63.01960784313726,94.52941176470588,73.58,256.1,271.57
2336.9,210.49019607843138,24.980392156862745,-317.98039215686276,-27.69,216.44,294.11
2336.95,-266.5098039215686,19.0,282.01960784313724,-64.23,286.79,-283.45
2337.0,42.0,-45.0,-83.49019607843137,138.76,-233.64,-216.42
2337.05,-68.0,-143.0,61.490196078431374,-105.08,-249.46,78.58
2337.1,-220.49019607843138,-280.03921568627453,138.49019607843138,-15.69,7.81,97.41
2337.15,113.50980392156863,150.47058823529412,-156.0,55.46,25.1,-89.93
2337.2,9.019607843137255,84.52941176470588,52.01960784313726,-150.12,22.83,20.9
2337.25,-48.470588235294116,-165.50980392156862,132.50980392156862,59.38,52.47,44.84
2337.3,-4.0,258.4901960784314,-279.0,14.79,29.79,-15.45
2337.35,-149.98039215686273,14.019607843137255,89.0,-89.57,-78.14,-81.78
2337.4,-276.98039215686276,-307.0,123.49019607843137,-9.81,-3.66,-19.58
2337.45,-36.0,-94.0,-110.0,80.73,-42.72,-13.53
2337.5,311.01960784313724,-307.0,12.0,-11.84,28.53,-45.55
2337.55,247.01960784313727,25.50980392156863,-292.5098039215686,65.99,-39.39,-22.84
2337.6,-117.98039215686275,-116.50980392156863,-3.0,16.05,-32.22,-59.34
2337.65,136.01960784313727,35.0,243.0,25.0,-25.81,-95.53
2337.7,-22.980392156862745,-312.5098039215686,224.50980392156862,18.64,-65.5,-144.99
2337.75,-133.98039215686273,84.0,243.0,-7.88,-70.58,-151.11
2337.8,-165.98039215686273,-143.0,89.0,-137.77,42.95,-124.97
2337.85,-204.49019607843138,-29.0,209.50980392156862,58.75,39.45,55.55
2337.9,-252.49019607843138,297.0,-33.0,3.48,27.45,36.48
2337.95,311.01960784313724,199.0,104.0,-99.44,109.59,62.59
2338.0,263.01960784313724,-225.0,-175.49019607843138,17.2,84.92,34.27
2338.05,279.01960784313724,199.0,-295.0,-31.3,136.37,128.28
2338.1,-54.98039215686274,-204.01960784313727,193.50980392156862,-30.88,191.95,191.04
2338.15,-197.98039215686273,-214.50980392156862,-178.98039215686273,19.23,244.27,16.53
2338.2,-27.50980392156863,-225.0,-261.5098039215686,-15.48,233.46,42.15
2338.25,-127.47058823529412,-149.50980392156862,215.49019607843138,87.27,165.28,70.5
2338.3,47.529411764705884,133.0,58.0,119.65,244.55,9.81
2338.35,-227.0,297.0,116.50980392156863,-57.86,-252.89,100.07
2338.4,-209.01960784313727,3.0,-310.0,-77.01,-159.54,227.96
2338.45,106.0,-111.0,309.52941176470586,-155.17,-112.12,-280.5
2338.5,57.01960784313726,-133.50980392156862,-117.98039215686275,211.94,-292.75,-270.95
2338.55,170.0,-192.0,301.5098039215686,301.5,-201.37,61.15
2338.6,272.94117647058823,-72.49019607843137,15.490196078431373,104.28,258.69,142.11
2338.65,145.50980392156862,-160.52941176470588,-249.0,-175.71,130.91,-30.54
2338.7,-75.50980392156863,-312.98039215686276,-310.0,3.38,232.86,20.31
2338.75,35.490196078431374,-220.01960784313727,306.03921568627453,234.62,9.14,-130.18
2338.8,235.98039215686273,292.01960784313724,263.52941176470586,205.08,57.83,4.31
2338.85,42.0,-219.49019607843138,282.01960784313724,143.16,-19.16,-30.47
2338.9,177.50980392156862,-1.9803921568627452,181.0,-49.43,-77.86,16.88
2338.95,72.01960784313725,-176.47058823529412,-273.01960784313724,-147.25,-209.98,144.84
2339.0,263.01960784313724,-225.0,-175.49019607843138,17.2,84.92,34.27
2339.05,279.01960784313724,199.0,-295.0,-31.3,136.37,128.28
2339.1,-54.98039215686274,-204.01960784313727,193.50980392156862,-30.88,191.95,191.04
2339.15,-197.98039215686273,-214.50980392156862,-178.98039215686273,19.23,244.27,16.53
2339.2,-27.50980392156863,-225.0,-261.5098039215686,-15.48,233.46,42.15
2339.25,-127.47058823529412,-149.50980392156862,215.49019607843138,87.27,165.28,70.5
2339.3,47.529411764705884,133.0,58.0,119.65,244.55,9.81
2339.35,-227.0,297.0,116.50980392156863,-57.86,-252.89,100.07
2339.4,-209.01960784313727,3.0,-310.0,-77.01,-159.54,227.96
2339.45,106.0,-111.0,309.52941176470586,-155.17,-112.12,-280.5
2339.5,57.01960784313726,-133.50980392156862,-117.98039215686275,211.94,-292.75,-270.95
2339.55,170.0,-192.0,301.5098039215686,301.5,-201.37,61.15
2339.6,272.94117647058823,-72.49019607843137,15.490196078431373,104.28,258.69,142.11
2339.65,145.50980392156862,-160.52941176470588,-249.0,-175.71,130.91,-30.54
2339.7,-75.50980392156863,-312.98039215686276,-310.0,3.38,232.86,20.31
2339.75,35.490196078431374,-220.01960784313727,306.03921568627453,234.62,9.14,-130.18
2339.8,235.98039215686273,292.01960784313724,263.52941176470586,205.08,57.83,4.31
2339.85,42.0,-219.49019607843138,282.01960784313724,143.16,-19.16,-30.47
2339.9,177.50980392156862,-1.9803921568627452,181.0,-49.43,-77.86,16.88
2339.95,72.01960784313725,-176.47058823529412,-273.01960784313724,-147.25,-209.98,144.84
2340.0,138.0,172.50980392156862,-144.49019607843138,65.29,42.57,5.54
2340.05,249.0,-78.0,24.50980392156863,62.7,38.93,-1.49
2340.1,58.0,237.50980392156862,-206.49019607843138,49.16,34.48,-3.13
2340.15,106.0,107.50980392156863,-113.49019607843137,22.66,23.56,4.7
2340.2,265.0,205.50980392156862,-98.49019607843137,48.35,2.49,7.36
2340.25,217.0,205.50980392156862,-52.490196078431374,-18.35,9.21,5.01
