rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
947.0,-100.0,-247.50980392156862,-313.4901960784314,26.41,-14.91,23.4
947.05,-195.0,-263.5098039215686,313.01960784313724,18.15,3.0,1.77
947.1,-275.0,-312.5098039215686,236.01960784313727,8.11,20.85,-27.76
947.15,320.5098039215686,281.0,-283.4901960784314,8.07,17.7,-40.71
947.2,-211.0,199.0,-283.4901960784314,17.38,9.41,-50.86
947.25,-147.0,183.0,-252.49019607843138,5.55,3.95,-52.05
947.3,-84.0,166.0,-252.49019607843138,7.48,1.39,-56.18
947.35,-116.0,248.0,-283.4901960784314,-5.18,-11.27,-57.02
947.4,-116.0,297.0,-283.4901960784314,-44.24,0.2,-47.85
947.45,288.5098039215686,-247.50980392156862,282.01960784313724,-14.18,-12.35,-36.86
947.5,-290.0,-214.50980392156862,-206.49019607843138,-19.18,-20.05,-37.52
947.55,224.50980392156862,297.0,-252.49019607843138,-24.05,-13.47,-36.79
947.6,161.50980392156862,-312.5098039215686,-252.49019607843138,-41.44,-1.89,-35.98
947.65,113.50980392156863,281.0,-252.49019607843138,-22.26,-4.34,-30.8
947.7,145.50980392156862,183.0,-236.49019607843138,-17.05,-4.13,-25.69
947.75,240.50980392156862,166.0,-252.49019607843138,-10.26,1.39,-15.61
947.8,224.50980392156862,232.0,-283.4901960784314,-6.58,6.92,-3.89
947.85,208.50980392156862,297.0,-298.4901960784314,5.03,11.93,7.48
947.9,256.5098039215686,264.0,-267.4901960784314,-0.39,17.74,19.97
947.95,304.5098039215686,248.0,-236.49019607843138,3.31,19.56,29.77
948.0,320.5098039215686,313.0,-252.49019607843138,-5.32,11.54,34.5
948.05,-290.0,-312.5098039215686,-206.49019607843138,-14.0,8.18,32.78
948.1,256.5098039215686,-165.50980392156862,-283.4901960784314,-4.59,1.6,17.77
948.15,304.5098039215686,-214.50980392156862,-175.49019607843138,-1.65,-19.14,7.62
948.2,-275.0,-263.5098039215686,-83.49019607843137,-14.18,-21.94,-17.22
948.25,-227.0,-116.50980392156863,-144.49019607843138,-1.75,-14.52,-28.6
948.3,-275.0,-116.50980392156863,-252.49019607843138,-21.74,-3.92,-62.23
948.35,193.50980392156862,-231.50980392156862,-83.49019607843137,54.73,-35.35,-48.93
948.4,-275.0,-214.50980392156862,-160.49019607843138,-99.96,-2.8,-53.17
948.45,224.50980392156862,-100.50980392156863,-144.49019607843138,-53.62,-26.21,-110.57
948.5,279.01960784313724,79.49019607843137,209.50980392156862,-68.36,-24.67,-111.13
948.55,208.50980392156862,319.5098039215686,-98.49019607843137,-40.78,-50.75,-95.97
948.6,-202.50980392156862,74.50980392156863,-310.0,-7.84,-97.44,-93.0
948.65,-315.4901960784314,-51.509803921568626,255.50980392156862,0.06,-100.1,-70.28
948.7,-149.98039215686273,-67.50980392156863,24.50980392156863,29.35,-101.92,-45.43
948.75,27.0,156.50980392156862,-129.49019607843138,49.93,-97.33,-47.74
948.8,-315.4901960784314,-116.50980392156863,-52.490196078431374,-24.33,-57.75,-52.5
948.85,-111.47058823529412,-318.01960784313724,116.50980392156863,-18.62,-45.36,-31.64
948.9,-172.49019607843138,-241.0,101.50980392156863,-9.84,-50.92,-1.93
948.95,-140.49019607843138,-78.0,239.50980392156862,-8.09,-59.74,15.39
949.0,-16.470588235294116,-155.01960784313727,-233.0,-23.91,-47.28,7.79
949.05,57.01960784313726,-176.0,316.5098039215686,-48.79,1.15,-5.01
949.1,161.50980392156862,9.509803921568627,-129.49019607843138,-33.43,12.03,-4.27
949.15,-260.98039215686276,226.49019607843138,-33.0,26.31,-39.13,-31.68
949.2,136.01960784313727,3.0,304.0,-29.96,-62.82,-5.6
949.25,-84.0,-121.49019607843137,301.5098039215686,-49.0,-23.45,-8.16
949.3,238.52941176470588,-253.01960784313727,-295.0,-111.02,11.26,-17.26
949.35,253.52941176470588,177.49019607843138,243.0,-35.63,22.46,-9.49
949.4,18.50980392156863,188.50980392156862,270.5098039215686,6.57,-0.07,3.49
949.45,-45.490196078431374,35.0,-110.0,3.35,-8.43,-4.1
949.5,238.52941176470588,-302.01960784313724,150.0,21.97,-2.13,-8.23
949.55,247.01960784313727,-209.0,58.0,-12.29,9.37,3.03
949.6,120.01960784313725,133.0,255.50980392156862,-7.91,9.09,9.02
949.65,-315.4901960784314,101.0,-64.0,-10.78,10.81,-0.42
949.7,295.01960784313724,35.0,-218.0,-18.52,9.93,2.75
949.75,295.01960784313724,52.0,-141.0,-12.81,4.3,-4.06
949.8,-283.4901960784314,84.0,-64.0,-4.03,16.23,5.48
949.85,200.01960784313727,183.0,-141.0,-17.12,7.9,-4.83
949.9,-188.49019607843138,297.0,-156.0,-28.49,5.38,-6.86
949.95,184.01960784313727,35.0,-156.0,-32.73,3.67,-6.34
950.0,231.01960784313727,117.0,-64.0,-11.87,5.77,-11.24
950.05,-220.49019607843138,-45.0,-141.0,-19.74,8.85,-13.83
950.1,104.01960784313725,-149.50980392156862,-172.0,-13.55,-0.07,-12.04
950.15,126.52941176470588,-302.01960784313724,135.0,15.95,-12.07,-10.12
950.2,-156.49019607843138,254.50980392156862,-95.0,55.04,-17.57,-13.37
950.25,193.50980392156862,205.50980392156862,286.5098039215686,53.08,-10.6,-8.23
950.3,238.52941176470588,193.49019607843138,-156.0,-1.19,-36.36,5.41
950.35,104.01960784313725,232.0,-184.50980392156862,9.02,-56.38,-16.98
950.4,74.0,74.50980392156863,-79.0,-19.81,-24.08,-2.73
950.45,41.01960784313726,264.0,239.50980392156862,-34.76,-14.87,8.25
950.5,174.52941176470588,-18.50980392156863,166.0,-16.21,-13.96,0.13
950.55,49.509803921568626,107.50980392156863,-264.0,-1.86,-21.31,-8.02
950.6,-29.49019607843137,-274.0,316.5098039215686,-20.48,-6.02,-0.67
950.65,126.52941176470588,-253.01960784313727,289.0,-2.73,-9.59,-6.79
950.7,263.01960784313724,-160.0,73.0,-4.27,-13.12,-5.5
950.75,-195.0,-187.49019607843138,316.5098039215686,-13.37,0.38,-4.76
950.8,-229.98039215686273,-2.5098039215686274,120.0,-9.24,-1.4,-5.25
