rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2401.0,152.01960784313727,-296.5098039215686,120.0,-107.8,-19.29,40.38
2401.05,-283.4901960784314,-100.50980392156863,-264.0,-133.35,-31.64,57.36
2401.1,49.509803921568626,46.490196078431374,-18.0,-111.51,-34.41,70.55
2401.15,200.01960784313727,13.490196078431373,12.0,-147.56,-6.41,84.59
2401.2,-204.49019607843138,-318.01960784313724,-95.0,-150.08,11.05,51.58
2401.25,177.50980392156862,95.49019607843137,-95.0,-67.58,16.89,-11.97
2401.3,193.50980392156862,313.0,12.0,-37.24,-17.5,-28.17
2401.35,193.50980392156862,-133.50980392156862,-215.50980392156862,-80.01,-1.05,-29.5
2401.4,-172.49019607843138,-214.50980392156862,-215.50980392156862,-106.4,17.0,11.02
2401.45,295.01960784313724,46.490196078431374,-307.5098039215686,-62.3,27.18,9.37
2401.5,34.509803921568626,-214.50980392156862,258.0,-40.39,11.68,10.7
2401.55,18.50980392156863,46.490196078431374,-230.50980392156862,6.29,4.82,5.7
2401.6,-172.49019607843138,-133.50980392156862,89.0,0.83,29.81,11.93
2401.65,295.01960784313724,-100.50980392156863,73.0,10.21,31.94,8.22
2401.7,-267.4901960784314,215.0,196.0,29.22,38.28,-5.28
2401.75,-220.49019607843138,-84.50980392156863,12.0,19.66,32.85,-5.95
2401.8,-252.49019607843138,209.49019607843138,-110.0,23.9,20.81,-14.94
2401.85,-188.49019607843138,-18.50980392156863,-276.5098039215686,1.26,28.33,-22.15
2401.9,-188.49019607843138,-2.5098039215686274,289.0,2.31,29.8,-31.95
2401.95,-140.49019607843138,-133.50980392156862,258.0,21.91,40.23,-39.16
2402.0,-156.49019607843138,-67.50980392156863,320.0,15.43,54.13,-42.31
2402.05,-140.49019607843138,-165.50980392156862,-261.5098039215686,-24.98,45.13,-45.74
2402.1,-77.49019607843137,177.49019607843138,243.0,-155.92,110.23,-60.12
2402.15,311.01960784313724,183.0,169.49019607843138,-68.94,179.29,-66.25
2402.2,200.01960784313727,-296.5098039215686,209.50980392156862,36.85,103.86,-86.69
2402.25,-77.49019607843137,232.0,215.49019607843138,75.84,88.36,-54.31
2402.3,-156.49019607843138,160.49019607843138,196.0,104.44,80.06,-54.42
2402.35,65.50980392156863,46.490196078431374,-3.0,58.55,65.61,-75.28
2402.4,-124.49019607843137,52.0,73.0,91.7,47.51,-96.59
2402.45,120.01960784313725,183.0,-64.0,106.4,14.23,-51.41
2402.5,9.019607843137255,-296.5098039215686,135.0,231.35,-37.0,57.78
2402.55,25.019607843137255,232.0,104.0,95.93,-59.37,152.21
2402.6,41.01960784313726,117.0,289.0,209.33,-122.47,194.18
2402.65,184.01960784313727,313.0,166.0,274.15,-120.44,193.37
2402.7,184.01960784313727,-280.5098039215686,89.0,183.19,-70.04,125.37
2402.75,263.01960784313724,-78.0,-49.0,22.26,-32.59,42.38
2402.8,263.01960784313724,270.5098039215686,-64.0,69.33,-28.15,26.0
2402.85,247.01960784313727,-13.0,-141.0,74.62,-15.51,46.06
2402.9,9.019607843137255,150.0,-126.0,73.29,1.03,32.83
2402.95,72.01960784313725,68.0,-64.0,8.15,33.34,-2.58
2403.0,120.01960784313725,-192.0,-187.0,53.16,22.28,-15.43
2403.05,184.01960784313727,117.0,163.50980392156862,17.6,14.44,-25.68
2403.1,279.01960784313724,52.0,-64.0,2.73,-16.18,-3.11
