rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3469.0,272.5098039215686,-78.0,-267.4901960784314,21.86,28.17,-29.69
3469.05,-211.0,-192.0,-83.49019607843137,70.9,-17.32,-0.04
3469.1,106.0,221.50980392156862,252.01960784313727,-25.52,14.66,6.11
3469.15,81.50980392156863,286.5098039215686,-252.49019607843138,-23.56,24.01,-0.6
3469.2,208.50980392156862,-307.0,-313.4901960784314,-15.89,21.07,19.41
3469.25,288.5098039215686,-29.0,298.01960784313724,-6.37,20.79,9.92
3469.3,320.5098039215686,-78.0,282.01960784313724,12.55,0.7,6.77
3469.35,-211.0,-127.0,-236.49019607843138,33.69,-2.65,14.16
3469.4,272.5098039215686,-45.0,-313.4901960784314,42.9,-5.17,8.98
3469.45,304.5098039215686,-274.0,-267.4901960784314,19.13,6.44,12.86
3469.5,193.50980392156862,-274.0,-313.4901960784314,-3.78,12.21,10.38
3469.55,256.5098039215686,-258.0,252.01960784313727,8.81,12.46,5.69
3469.6,304.5098039215686,-160.0,282.01960784313724,8.0,11.3,4.46
3469.65,288.5098039215686,-241.0,313.01960784313724,-5.92,15.96,3.66
3469.7,304.5098039215686,237.50980392156862,-283.4901960784314,-14.84,13.79,5.23
3469.75,320.5098039215686,-274.0,-313.4901960784314,-1.02,11.44,2.75
3469.8,-259.0,-274.0,-283.4901960784314,7.93,4.9,-5.22
3469.85,-306.0,-258.0,-283.4901960784314,-3.22,8.43,2.05
3469.9,-259.0,286.5098039215686,-237.49019607843138,-8.26,6.58,2.57
3469.95,-275.0,-307.0,-313.4901960784314,22.42,-10.35,-19.57
3470.0,18.50980392156863,303.5098039215686,-221.49019607843138,32.19,-10.11,-39.45
3470.05,-290.0,-307.0,252.01960784313727,9.3,8.82,-3.68
3470.1,-227.0,303.5098039215686,313.01960784313724,9.12,4.41,1.7
3470.15,320.5098039215686,286.5098039215686,-267.4901960784314,5.38,0.49,-5.85
3470.2,-163.0,188.50980392156862,-283.4901960784314,-5.67,10.53,11.81
3470.25,-195.0,-290.0,282.01960784313724,-4.27,13.23,0.09
3470.3,-179.0,254.50980392156862,-298.4901960784314,5.38,2.17,5.69
3470.35,-211.0,-274.0,-298.4901960784314,-3.54,0.38,9.12
3470.4,-306.0,-274.0,313.01960784313724,-7.25,7.07,-0.15
3470.45,-259.0,319.5098039215686,-298.4901960784314,-5.53,-0.06,5.93
3470.5,-163.0,-290.0,-298.4901960784314,15.14,-6.12,-14.36
3470.55,-275.0,-258.0,-313.4901960784314,1.56,5.11,-10.72
3470.6,320.5098039215686,-274.0,313.01960784313724,3.07,4.86,9.96
3470.65,-211.0,286.5098039215686,-298.4901960784314,7.02,12.46,-6.38
3470.7,-195.0,-290.0,282.01960784313724,-19.46,-2.72,7.61
